episode_number,title,writers,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,content,season,episode
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,(comes out again) What!?,What!?,(comes out again),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"(comes out too) Well, some things are just hard to say to your face.","Well, some things are just hard to say to your face.",(comes out too),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,"Ok well, I heard that! Which means that she heard it too!","Ok well, I heard that! Which means that she heard it too!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Ooh! We have a problem.,Ooh! We have a problem.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,Oh! What are we gonna do?,Oh! What are we gonna do?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,A strange woman sticks her head out from a third changing cubicle to the far right,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Stranger,Just be honest with her.,Just be honest with her.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,Oh my God!,Oh my God!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Stranger,And it is annoying when parents put their baby on the phone...,And it is annoying when parents put their baby on the phone...,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,(yelling at the stranger) Alright! Enough out of you!,Alright! Enough out of you!,(yelling at the stranger),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,Scene: Joey's apartment. Joey is sitting on his bed and the phone rings,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,Hello?,Hello?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Ross,"Joey! Hey, I need to talk to Charlie. Is she there?","Joey! Hey, I need to talk to Charlie. Is she there?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,No. no... eh... she went shopping with Rachel. Why? What's up?,No. no... eh... she went shopping with Rachel. Why? What's up?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Ross,I'm meeting with professor Sherman about my being the keynote speaker...,I'm meeting with professor Sherman about my being the keynote speaker...,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,Oh! How's it going?,Oh! How's it going?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Ross,"It could be better! He, uhm... he fell asleep!","It could be better! He, uhm... he fell asleep!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,What!? But I already bought my ticket to Bermuda!,What!? But I already bought my ticket to Bermuda!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Ross,Barbados.,Barbados.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,"Fine, I'll rent a car and drive...! Ross, you have to get that job!","Fine, I'll rent a car and drive...! Ross, you have to get that job!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Ross,What am I supposed to do? He's out cold! In fact he was just talking in his sleep before and evidently he wants someone named Fran to spank him harder.,What am I supposed to do? He's out cold! In fact he was just talking in his sleep before and evidently he wants someone named Fran to spank him harder.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,"Well, just wake him up!","Well, just wake him up!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Ross,"I can't! If he realizes that I'm the one that put him to sleep, I won't get the job!","I can't! If he realizes that I'm the one that put him to sleep, I won't get the job!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,"Uh! That's a tough one. Oh! Wait a minute, this happened to me before! Yeah, I was auditioning for a play and the producer fell asleep and... (pause) no wait a minute... it was me who fell asleep... Yeah I mean hey, Shakespeare, how about a chase scene once in a while!?","Uh! That's a tough one. Oh! Wait a minute, this happened to me before! Yeah, I was auditioning for a play and the producer fell asleep and...  no wait a minute... it was me who fell asleep... Yeah I mean hey, Shakespeare, how about a chase scene once in a while!?",(pause),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,"Scene: Chandler and Monica's apartement. Chandler and the guest are in the living room, Monica in the kitchen",,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,Hey guys! Dinner's ready!,Hey guys! Dinner's ready!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,Oh! I'm gonna go wash up first. (Chandler points him the bathroom) Thanks!,Oh! I'm gonna go wash up first.  Thanks!,(Chandler points him the bathroom),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"So what do you think? I want that guys genes for my kid! Those eyes, those cheeckbones!","So what do you think? I want that guys genes for my kid! Those eyes, those cheeckbones!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"Ok, there's enthusiastic and there's just plain gay!!","Ok, there's enthusiastic and there's just plain gay!!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,You don't like him.,You don't like him.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,I think he is fine! It's just that we don't know anything real about him... we should get more information.,I think he is fine! It's just that we don't know anything real about him... we should get more information.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,Alright! Just follow my lead!,Alright! Just follow my lead!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,Zack comes out of the bathroom. They all sit down at the table.,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,You guys have such a great place here.,You guys have such a great place here.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Oh! Thanks, I'm crazy about our place. Hey! speaking of crazy... do you have a history of mental illness in the family?","Oh! Thanks, I'm crazy about our place. Hey! speaking of crazy... do you have a history of mental illness in the family?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,Uhm... no. Although I did have an uncle who voted for Dukakis.,Uhm... no. Although I did have an uncle who voted for Dukakis.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,(very seriously) That's really not the kind of thing we are looking for Zack.,That's really not the kind of thing we are looking for Zack.,(very seriously),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,"(looking very puzzled) Okaaay... so eh... so tell me, how did you guys meet.","Okaaay... so eh... so tell me, how did you guys meet.",(looking very puzzled),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"Oh, friends first, drunk in London, you know the story. I've got a better question for you: Do you or any of your blood relatives have diabetes?","Oh, friends first, drunk in London, you know the story. I've got a better question for you: Do you or any of your blood relatives have diabetes?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,"(after a pause, very confused) No...",No...,"(after a pause, very confused)",,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"Eh... Heart Disease, Alzheimers, gout?","Eh... Heart Disease, Alzheimers, gout?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,"You guys don't have people for dinner a lot, huh?","You guys don't have people for dinner a lot, huh?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,We're just making conversation. (Chandler makes an agreeing-sound),We're just making conversation.,(Chandler makes an agreeing-sound),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,Ok. I heard a joke today. It's pretty funny...,Ok. I heard a joke today. It's pretty funny...,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"You know what's not funny? Male Pattern Baldness (Monica stretches her neck to look behind Zack's head and then gives Chandler an ""ok"" sign)",You know what's not funny? Male Pattern Baldness,"(Monica stretches her neck to look behind Zack's head and then gives Chandler an ""ok"" sign)",,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,"Ok listen, you guys have shown a lot of interest in me tonight and I'm flattered and... and quite frankly a little frightened. Can we just talk about something else?","Ok listen, you guys have shown a lot of interest in me tonight and I'm flattered and... and quite frankly a little frightened. Can we just talk about something else?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica & Chandler,Sure! Alright...,Sure! Alright...,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,Ravioli's delicious!,Ravioli's delicious!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,I noticed you were enjoying that Ravioli with a beautiful set of teeth. Did you have braces as a child?,I noticed you were enjoying that Ravioli with a beautiful set of teeth. Did you have braces as a child?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,No I didn't.,No I didn't.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,Yess!! (M & C high-five and Zack looks confused again),Yess!!,(M & C high-five and Zack looks confused again),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,(Proceeding with his dinner) We're teeth people Zack!,We're teeth people Zack!,(Proceeding with his dinner),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,Scene: In the store. Rachel and Phoebe returning from the changing rooms,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,Alright! Let's just do it. Let's just go over there and see if she heard.,Alright! Let's just do it. Let's just go over there and see if she heard.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Good plan.,Good plan.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,Ok. (Phoebe starts to walk in the opposite direction though. Rachel sees and follows her) Wha...? where? Where are you going?,Ok.  Wha...? where? Where are you going?,(Phoebe starts to walk in the opposite direction though. Rachel sees and follows her),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"Oh! I'm sorry Rachel, I don't have time for your childish games, ok? I still have to go find something incredible to wear so I can beat Mike at ""who's more over who""! (at which she walks away)","Oh! I'm sorry Rachel, I don't have time for your childish games, ok? I still have to go find something incredible to wear so I can beat Mike at ""who's more over who""!",(at which she walks away),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,"(to Charlie) Hey, hi! Hey, where've you been?","Hey, hi! Hey, where've you been?",(to Charlie),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,Oh! trying on clothes.,Oh! trying on clothes.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,"(pretends to be stunned) Oh! Wi... in the dres... in the dressing room!? Well, that's so weird! Phoebe and I were just trying on clothes in the dressing room. God it's just such a small world!","Oh! Wi... in the dres... in the dressing room!? Well, that's so weird! Phoebe and I were just trying on clothes in the dressing room. God it's just such a small world!",(pretends to be stunned),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,(smiling) Rachel... I heard you guys whispering.,Rachel... I heard you guys whispering.,(smiling),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,"Oh God. You did. You heard. Ok, listen, let me explain.","Oh God. You did. You heard. Ok, listen, let me explain.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,No! There's nothing to explain. I heard you. Phoebe likes Joey.,No! There's nothing to explain. I heard you. Phoebe likes Joey.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,(after a pause) Yeah.,Yeah.,(after a pause),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,"It's just that... I don't understand it... I mean, Phoebe likes Joey and then she comes here to buy a dress to impress another guy...?","It's just that... I don't understand it... I mean, Phoebe likes Joey and then she comes here to buy a dress to impress another guy...?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,"Yeah! That's Phoebe. That's Phoebe. You know, she just wants them all! It's like she's a nympho!","Yeah! That's Phoebe. That's Phoebe. You know, she just wants them all! It's like she's a nympho!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,Wow!,Wow!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,Yeah...,Yeah...,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,"You know, by the way. I heard you tell her not to do anything. Thanks for sticking up for me. You are such a nice person.","You know, by the way. I heard you tell her not to do anything. Thanks for sticking up for me. You are such a nice person.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,(Looks ashamed) I try...,I try...,(Looks ashamed),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,"Scene: Prof. Sherman's office. Sherman is still asleep on his chair, blocking the door.",,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,"Ross takes his suitcase and tries to get out but ends up falling on Prof. Sherman's laps, thereby waking him up",,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Ross,(To the still half asleep Professor) Oh my God! You really want me to be the keynote speaker? Thank you! (hugs him whilst still on his lap),Oh my God! You really want me to be the keynote speaker? Thank you!,(To the still half asleep Professor) | (hugs him whilst still on his lap),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Prof. Sherman,(confused) You're welcome. (Ross hugs him again),You're welcome.,(confused) | (Ross hugs him again),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,"Scene: Central Perk. Joey is sitting on the sofa, eating a cookie.",,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,"Phoebe walks in wearing a fancy, revealing dress, and stands before Joey",,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,(impressed) Wow! You look... (drops the cookie)... stop-eating hot! Which is like the highest level of hotness!,Wow! You look... ... stop-eating hot! Which is like the highest level of hotness!,(impressed) | (drops the cookie),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Are you sure? Because I'm really dreading going to this party.,Are you sure? Because I'm really dreading going to this party.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,Then don't go!,Then don't go!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"Mike knows I'm coming, and if I don't show up he'll think it's because of him! And I don't want to lose face! That's a very serious thing in my culture.","Mike knows I'm coming, and if I don't show up he'll think it's because of him! And I don't want to lose face! That's a very serious thing in my culture.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Joey,"Alright, then you go to that party and you pretend to be over Mike. And afterward you come to my place and I'll get you good and drunk!","Alright, then you go to that party and you pretend to be over Mike. And afterward you come to my place and I'll get you good and drunk!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"You got it! Ok. But not on the wine that you made, ok, because I just don't want to go back to the Emergency Room.","You got it! Ok. But not on the wine that you made, ok, because I just don't want to go back to the Emergency Room.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,Joey gives Phoebe a thumbs up. Phoebe walks out,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,Scene: Outside Central Perk.,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,David?,David?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,David the scientist guy is standing at the news-stand,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,Phoebe! Hi!,Phoebe! Hi!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Oh my God! (they hug),Oh my God!,(they hug),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Wow, you look unbelievable.","Wow, you look unbelievable.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Yeah. What-what are you doing here?,Yeah. What-what are you doing here?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Well, I'm back from Minsk... permanently.","Well, I'm back from Minsk... permanently.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,What happened?,What happened?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Well, remember how I was trying to achieve the positronic distillation of subatomic particles?","Well, remember how I was trying to achieve the positronic distillation of subatomic particles?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Yeah?,Yeah?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Well, after eight years of research I discovered that it can't be done.","Well, after eight years of research I discovered that it can't be done.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"Well, it's great that you're back! How are you?","Well, it's great that you're back! How are you?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Good, good, life is good...","Good, good, life is good...",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Good!,Good!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Ah well, I-I'm seeing someone.","Ah well, I-I'm seeing someone.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"(disappointed) Oh, good for you.","Oh, good for you.",(disappointed),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"She's also a scientist, so she's very smart and pretty and... well, it's actually because of you, really, that we're together, I mean, I saw what you had with that Mike guy, and I just said ""Boy, I want that"".","She's also a scientist, so she's very smart and pretty and... well, it's actually because of you, really, that we're together, I mean, I saw what you had with that Mike guy, and I just said ""Boy, I want that"".",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Mike and I broke up.,Mike and I broke up.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"You're kidding me. Because I'm not seeing anybody, I've just totally made that up.","You're kidding me. Because I'm not seeing anybody, I've just totally made that up.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Really?,Really?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Yeah, I don't know why, I'm sorry, I guess I just didn't want to lose face.","Yeah, I don't know why, I'm sorry, I guess I just didn't want to lose face.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"I understand. Yeah. Ok so then ok, so we're both living in New York, not seeing anyone. That's so not like us!","I understand. Yeah. Ok so then ok, so we're both living in New York, not seeing anyone. That's so not like us!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,"Yeah, I know. Well... this is probably a stupid question, seeing that you look like that, but do you have some place that you need to be right now?","Yeah, I know. Well... this is probably a stupid question, seeing that you look like that, but do you have some place that you need to be right now?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Well... (pause) no.,Well...  no.,(pause),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,Do you wanna get a drink?,Do you wanna get a drink?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,I'd love to.,I'd love to.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,Great.,Great.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,Ok. (they walk away together),Ok.,(they walk away together),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,David,Do you smell beets?,Do you smell beets?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Phoebe,"Oh, got it, stay upwind of me.","Oh, got it, stay upwind of me.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,Charlie and Rachel arrive. They see David and Phoebe leave,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,"Hey, there's Phoebe! Is that Mike she's with?","Hey, there's Phoebe! Is that Mike she's with?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,"No, that's David.","No, that's David.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Charlie,There's a third guy?,There's a third guy?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Rachel,(disapprovingly) Tip of the iceberg.,Tip of the iceberg.,(disapprovingly),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,Cut to Monica and Chandler's,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,"I'm gonna take off now. You're gonna let me go home, aren't you?","I'm gonna take off now. You're gonna let me go home, aren't you?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,You sure you don't wanna stick around a little longer?,You sure you don't wanna stick around a little longer?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,"No, no, I should get home, I'm kinda tired.","No, no, I should get home, I'm kinda tired.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Are you just tired now or are you always tired, 'cause that could be a sign of clinical depression.","Are you just tired now or are you always tired, 'cause that could be a sign of clinical depression.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,No it's just tiring having to figure out the age at which all my grandparents died. I'll see you tomorrow.,No it's just tiring having to figure out the age at which all my grandparents died. I'll see you tomorrow.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,Ok.,Ok.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,Zack leaves,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,I think we've found our sperm!,I think we've found our sperm!,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,Does seem pretty perfect.,Does seem pretty perfect.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Yeah, you think so, well? Should I ask him?","Yeah, you think so, well? Should I ask him?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,(pause) No.,No.,(pause),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Why not, just because his great-grandmother was obese, our kids are gonna get that from you anyway!","Why not, just because his great-grandmother was obese, our kids are gonna get that from you anyway!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"No, that's not it. It's just that when we were asking him all those questions before, I just... I just realized I don't care if he's the most perfect guy in the world... he's not you.","No, that's not it. It's just that when we were asking him all those questions before, I just... I just realized I don't care if he's the most perfect guy in the world... he's not you.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Yeah, he's better!","Yeah, he's better!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"No, he's not. And if I can't get pregnant with you, then I don't want to get pregnant by... him or anyone else.","No, he's not. And if I can't get pregnant with you, then I don't want to get pregnant by... him or anyone else.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,Really? Are you sure?,Really? Are you sure?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"Yeah, I'm sure.","Yeah, I'm sure.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"(sighs with relief) Thank God, because I don't wanna do this either. You know, I was just doing because I thought that was what you wanted to do. You know, I'm the husband, I'm supposed to... bring the sperm.","Thank God, because I don't wanna do this either. You know, I was just doing because I thought that was what you wanted to do. You know, I'm the husband, I'm supposed to... bring the sperm.",(sighs with relief),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,That is so sweet. I love you. (they kiss),That is so sweet. I love you.,(they kiss),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,So you know this leaves us with...,So you know this leaves us with...,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,Adoption.,Adoption.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,How do you feel about that?,How do you feel about that?,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,I think I feel ok about it. Actually I think I feel really good about it.,I think I feel ok about it. Actually I think I feel really good about it.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,Me too. I wanna find a baby that needs a home and I wanna raise it with you. And I wanna mess it up in our own specific way.,Me too. I wanna find a baby that needs a home and I wanna raise it with you. And I wanna mess it up in our own specific way.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"So this is it, we're really gonna adopt?","So this is it, we're really gonna adopt?",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,(smiling) Yeah.,Yeah.,(smiling),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"(excitedly) Oh my God, we're gonna be parents!","Oh my God, we're gonna be parents!",(excitedly),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,We are gonna be great parents.,We are gonna be great parents.,,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Monica,"And it could be soon. I mean, think about it: right now, somewhere out there (they go look through the window) our baby could be being conceived.","And it could be soon. I mean, think about it: right now, somewhere out there  our baby could be being conceived.",(they go look through the window),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Wait, if we're lucky, and we're really really really quiet, we may be able to hear the sound of a condom breaking!","Wait, if we're lucky, and we're really really really quiet, we may be able to hear the sound of a condom breaking!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,stage_direction,,,,,,they hug,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,content,,,,,,,,Closing credits,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,scene_note,,,,,,,Scene: Zack's office,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Hey, Zack!","Hey, Zack!",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,(hardly enthusiastic) Hey Chandler.,Hey Chandler.,(hardly enthusiastic),,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Chandler,"Look, I just wanted to apologize for last night. I got the feeling we made you a little uncomfortable.","Look, I just wanted to apologize for last night. I got the feeling we made you a little uncomfortable.",,,,,,09,22
S09E22,The Donor,Andrew Reich & Ted Cohen,dialogue,Zack,No you didn't.,No you didn't.,,,,,,09,22
